17/12/12 18.30,0.0
17/12/12 19.10,0.0
17/12/12 19.30,0.0
17/12/12 20.00,0.0
17/12/12 20.30,0.0
17/12/12 21.00,0.0
17/12/12 21.30,0.0
17/12/12 22.00,0.0
17/12/12 22.30,0.0
17/12/12 23.00,0.0
17/12/12 23.30,0.0
18/12/12 00.00,0.0
18/12/12 00.30,0.0
18/12/12 01.00,0.0
18/12/12 01.30,0.0
18/12/12 02.00,0.0
18/12/12 02.30,0.0
18/12/12 03.00,0.0
18/12/12 03.30,0.0
18/12/12 04.00,0.0
18/12/12 04.30,0.0
18/12/12 05.00,0.0
18/12/12 05.30,0.0
18/12/12 06.00,0.0
18/12/12 06.30,0.0
18/12/12 07.00,0.0
18/12/12 07.30,0.0
18/12/12 08.00,0.0
18/12/12 08.30,0.0
18/12/12 09.10,0.0
18/12/12 09.30,0.0
18/12/12 10.00,0.0
18/12/12 10.30,0.0
18/12/12 11.00,0.0
18/12/12 11.30,0.0
18/12/12 12.00,0.0
18/12/12 12.30,0.0
18/12/12 13.00,0.0
18/12/12 13.30,0.0
18/12/12 14.00,0.0
18/12/12 14.30,0.2
18/12/12 15.00,0.0
18/12/12 15.30,0.2
18/12/12 16.10,0.0
18/12/12 16.30,0.0
18/12/12 17.00,0.2
18/12/12 17.30,0.0
18/12/12 18.00,0.0
18/12/12 18.30,0.0
18/12/12 19.00,0.0
18/12/12 19.30,0.0
18/12/12 20.00,0.0
18/12/12 20.30,0.0
18/12/12 21.00,0.0
18/12/12 21.30,0.0
18/12/12 22.00,0.0
18/12/12 22.30,0.0
18/12/12 23.00,0.0
18/12/12 23.30,0.0
19/12/12 00.00,0.0
19/12/12 00.30,0.0
19/12/12 01.00,0.0
19/12/12 01.30,0.0
19/12/12 02.00,0.0
19/12/12 02.30,0.0
19/12/12 03.00,0.0
19/12/12 03.30,0.0
19/12/12 04.00,0.0
19/12/12 04.30,0.0
19/12/12 05.00,0.0
19/12/12 05.30,0.0
19/12/12 06.00,0.0
19/12/12 06.30,0.0
19/12/12 07.00,0.0
19/12/12 07.30,0.0
19/12/12 08.00,0.0
19/12/12 08.30,0.0
19/12/12 09.00,0.0
19/12/12 09.30,0.0
19/12/12 10.00,0.0
19/12/12 10.30,0.0
19/12/12 11.00,0.0
19/12/12 11.30,0.0
19/12/12 12.00,0.0
19/12/12 12.30,0.0
19/12/12 13.00,0.0
19/12/12 13.30,0.0
19/12/12 14.00,0.0
19/12/12 14.30,0.0
19/12/12 15.00,0.0
19/12/12 15.30,0.0
19/12/12 16.00,0.0
19/12/12 16.30,0.0
19/12/12 17.00,0.0
19/12/12 17.30,0.0
19/12/12 18.00,0.0
19/12/12 18.30,0.0
19/12/12 19.00,0.0
19/12/12 19.30,0.0
19/12/12 20.00,0.0
19/12/12 20.30,0.0
19/12/12 21.00,0.0
19/12/12 21.30,0.0
19/12/12 22.00,0.0
19/12/12 22.30,0.0
19/12/12 23.00,0.0
19/12/12 23.30,0.0
20/12/12 00.00,0.0
20/12/12 00.30,0.0
20/12/12 01.00,0.0
20/12/12 01.30,0.0
20/12/12 02.00,0.0
20/12/12 02.30,0.0
20/12/12 03.00,0.0
20/12/12 03.30,0.0
20/12/12 04.00,0.0
20/12/12 04.30,0.0
20/12/12 05.00,0.0
20/12/12 05.30,0.0
20/12/12 06.00,0.0
20/12/12 06.30,0.0
20/12/12 07.00,0.0
20/12/12 07.30,0.0
20/12/12 08.00,0.0
20/12/12 08.30,0.0
20/12/12 09.00,0.0
20/12/12 09.30,0.0
20/12/12 10.00,0.0
20/12/12 10.30,0.0
20/12/12 11.00,0.0
20/12/12 11.30,0.0
20/12/12 12.00,0.2
20/12/12 12.30,0.0
20/12/12 13.00,0.2
20/12/12 13.30,0.0
20/12/12 14.00,0.0
20/12/12 14.30,0.0
20/12/12 15.00,0.4
20/12/12 15.30,0.2
20/12/12 16.00,0.0
20/12/12 16.30,0.0
20/12/12 17.00,0.0
20/12/12 17.30,0.0
20/12/12 18.00,0.0
20/12/12 18.30,0.0
20/12/12 19.00,0.0
20/12/12 19.30,0.0
20/12/12 20.00,0.0
20/12/12 20.30,0.0
20/12/12 21.00,0.0
20/12/12 21.30,0.0
20/12/12 22.00,0.0
20/12/12 22.30,0.0
20/12/12 23.00,0.0
20/12/12 23.30,0.0
21/12/12 00.00,0.0
21/12/12 00.30,0.0
21/12/12 01.00,0.0
21/12/12 01.30,0.0
21/12/12 02.00,0.0
21/12/12 02.30,0.0
21/12/12 03.00,0.0
21/12/12 03.30,0.0
21/12/12 04.00,0.0
21/12/12 04.30,0.0
21/12/12 05.00,0.0
21/12/12 05.30,0.0
21/12/12 06.00,0.0
21/12/12 06.30,0.0
21/12/12 07.00,0.0
21/12/12 07.30,0.0
21/12/12 08.00,0.0
21/12/12 08.30,0.0
21/12/12 09.00,0.0
21/12/12 09.30,0.0
21/12/12 10.00,0.0
21/12/12 10.30,0.0
21/12/12 11.00,0.0
21/12/12 11.30,0.0
21/12/12 12.00,0.0
21/12/12 12.30,0.0
21/12/12 13.00,0.0
21/12/12 13.30,0.0
21/12/12 14.00,0.0
21/12/12 14.30,0.0
21/12/12 15.00,0.0
21/12/12 15.30,0.0
21/12/12 16.00,0.0
21/12/12 16.30,0.0
21/12/12 17.00,0.0
21/12/12 17.30,0.0
21/12/12 18.00,0.0
21/12/12 18.30,0.0
21/12/12 19.00,0.0
21/12/12 19.30,0.0
21/12/12 20.00,0.0
21/12/12 20.30,0.0
21/12/12 21.00,0.0
21/12/12 21.30,0.0
21/12/12 22.00,0.0
21/12/12 22.30,0.0
21/12/12 23.00,0.0
21/12/12 23.30,0.0
22/12/12 00.00,0.0
22/12/12 00.30,0.0
22/12/12 01.00,0.0
22/12/12 01.30,0.0
22/12/12 02.00,0.0
22/12/12 02.30,0.0
22/12/12 03.00,0.0
22/12/12 03.30,0.0
22/12/12 04.00,0.0
22/12/12 04.30,0.0
22/12/12 05.00,0.0
22/12/12 05.30,0.0
22/12/12 06.00,0.0
22/12/12 06.30,0.0
22/12/12 07.00,0.0
22/12/12 07.30,0.0
22/12/12 08.00,0.0
22/12/12 08.30,0.0
22/12/12 09.00,0.0
22/12/12 09.30,0.0
22/12/12 10.00,0.0
22/12/12 10.30,0.0
22/12/12 11.00,0.0
22/12/12 11.30,0.0
22/12/12 12.00,0.0
22/12/12 12.30,0.4
22/12/12 13.00,0.0
22/12/12 13.30,0.0
22/12/12 14.00,0.0
22/12/12 14.30,0.0
22/12/12 15.00,0.0
22/12/12 15.30,0.0
22/12/12 16.00,0.0
22/12/12 16.30,0.0
22/12/12 17.00,0.0
22/12/12 17.30,0.0
22/12/12 18.00,0.0
22/12/12 18.30,0.0
22/12/12 19.00,0.2
22/12/12 19.30,0.0
22/12/12 20.00,0.0
22/12/12 20.30,0.0
22/12/12 21.00,0.0
22/12/12 21.30,0.0
22/12/12 22.00,0.0
22/12/12 22.30,0.0
22/12/12 23.00,0.0
22/12/12 23.30,0.0
23/12/12 00.00,0.2
23/12/12 00.30,0.0
23/12/12 01.00,0.0
23/12/12 01.30,0.0
23/12/12 02.00,0.0
23/12/12 02.30,0.2
23/12/12 03.00,0.0
23/12/12 03.30,0.0
23/12/12 04.00,0.0
23/12/12 04.30,0.0
23/12/12 05.00,0.0
23/12/12 05.30,0.0
23/12/12 06.00,0.0
23/12/12 06.30,0.0
23/12/12 07.00,0.0
23/12/12 07.30,0.0
23/12/12 08.00,0.0
23/12/12 08.30,0.0
23/12/12 09.00,0.2
23/12/12 09.30,0.4
23/12/12 10.00,0.4
23/12/12 10.30,0.2
23/12/12 11.00,0.4
23/12/12 11.30,0.0
23/12/12 12.00,0.0
23/12/12 12.30,0.2
23/12/12 13.00,3.6
23/12/12 13.30,0.6
23/12/12 14.00,0.4
23/12/12 14.30,0.4
23/12/12 15.00,0.2
23/12/12 15.30,0.2
23/12/12 16.00,0.0
23/12/12 16.30,0.0
23/12/12 17.00,0.0
23/12/12 17.30,0.0
23/12/12 18.00,0.0
23/12/12 18.30,0.0
23/12/12 19.00,0.0
23/12/12 19.30,0.0
23/12/12 20.00,0.0
23/12/12 20.30,0.0
23/12/12 21.00,0.0
23/12/12 21.30,0.0
23/12/12 22.00,0.0
23/12/12 22.30,0.0
23/12/12 23.00,0.0
23/12/12 23.30,0.0
24/12/12 00.00,0.0
24/12/12 00.30,0.0
24/12/12 01.00,0.0
24/12/12 01.30,0.0
24/12/12 02.00,0.0
24/12/12 02.30,0.0
24/12/12 03.00,0.0
24/12/12 03.30,0.0
24/12/12 04.00,0.0
24/12/12 04.30,0.0
24/12/12 05.00,0.0
24/12/12 05.30,0.0
24/12/12 06.00,0.0
24/12/12 06.30,0.0
24/12/12 07.00,0.0
24/12/12 07.30,0.0
24/12/12 08.00,0.0
24/12/12 08.30,0.0
24/12/12 09.00,0.0
24/12/12 09.30,0.0
24/12/12 10.00,0.0
24/12/12 10.30,0.0
24/12/12 11.00,0.0
24/12/12 11.30,0.0
24/12/12 12.00,0.0
24/12/12 12.30,0.0
24/12/12 13.00,0.0
24/12/12 13.30,0.0
24/12/12 14.00,0.0
24/12/12 14.30,0.0
24/12/12 15.00,0.0
24/12/12 15.30,0.0
24/12/12 16.00,0.0
24/12/12 16.30,0.0
24/12/12 17.00,0.0
24/12/12 17.30,0.0
24/12/12 18.00,0.0
24/12/12 18.30,0.0
24/12/12 19.00,0.0
24/12/12 19.30,0.0
24/12/12 20.00,0.0
24/12/12 20.30,0.0
24/12/12 21.00,0.0
24/12/12 21.30,0.0
24/12/12 22.00,0.0
24/12/12 22.30,0.0
24/12/12 23.00,0.0
24/12/12 23.30,0.0
25/12/12 00.00,0.0
25/12/12 00.30,0.0
25/12/12 01.00,0.0
25/12/12 01.30,0.0
25/12/12 02.00,0.0
25/12/12 02.30,0.0
25/12/12 03.00,0.0
25/12/12 03.30,0.0
25/12/12 04.00,0.0
25/12/12 04.30,0.0
25/12/12 05.00,0.0
25/12/12 05.30,0.0
25/12/12 06.00,0.0
25/12/12 06.30,0.0
25/12/12 07.00,0.0
25/12/12 07.30,0.0
25/12/12 08.00,0.0
25/12/12 08.30,0.0
25/12/12 09.00,0.0
25/12/12 09.30,0.0
25/12/12 10.00,0.0
25/12/12 10.30,0.2
25/12/12 11.00,0.0
25/12/12 11.30,0.0
25/12/12 12.00,0.0
25/12/12 12.30,0.0
25/12/12 13.00,0.0
25/12/12 13.30,0.0
25/12/12 14.00,0.0
25/12/12 14.30,0.0
25/12/12 15.00,0.2
25/12/12 15.30,0.0
25/12/12 16.00,0.0
25/12/12 16.30,0.0
25/12/12 17.00,0.2
25/12/12 17.30,0.0
25/12/12 18.00,0.0
25/12/12 18.30,0.0
25/12/12 19.00,0.0
25/12/12 19.30,0.2
25/12/12 20.00,0.0
25/12/12 20.30,0.0
25/12/12 21.00,0.2
25/12/12 21.30,0.0
25/12/12 22.00,0.2
25/12/12 22.30,0.0
25/12/12 23.00,0.2
25/12/12 23.30,0.0
26/12/12 00.00,0.4
26/12/12 00.30,0.2
26/12/12 01.00,0.4
26/12/12 01.30,0.4
26/12/12 02.00,0.2
26/12/12 02.30,0.0
26/12/12 03.00,0.2
26/12/12 03.30,0.2
26/12/12 04.00,0.4
26/12/12 04.30,0.0
26/12/12 05.00,0.4
26/12/12 05.30,0.6
26/12/12 06.00,0.6
26/12/12 06.30,1.0
26/12/12 07.00,1.0
26/12/12 07.30,1.4
26/12/12 08.00,1.4
26/12/12 08.30,1.6
26/12/12 09.00,2.0
26/12/12 09.30,2.0
26/12/12 10.00,1.2
26/12/12 10.30,0.2
26/12/12 11.00,0.0
26/12/12 11.30,0.2
26/12/12 12.00,0.0
26/12/12 12.30,0.0
26/12/12 13.00,0.0
26/12/12 13.30,0.0
26/12/12 14.00,0.0
26/12/12 14.30,0.0
26/12/12 15.00,0.0
26/12/12 15.30,0.0
26/12/12 16.00,0.0
26/12/12 16.30,0.0
26/12/12 17.00,0.0
26/12/12 17.30,0.0
26/12/12 18.00,0.0
26/12/12 18.30,0.0
26/12/12 19.00,0.0
26/12/12 19.30,0.0
26/12/12 20.00,0.0
26/12/12 20.30,0.0
26/12/12 21.00,0.0
26/12/12 21.30,0.0
26/12/12 22.00,0.0
26/12/12 22.30,0.0
26/12/12 23.00,0.0
26/12/12 23.30,0.0
27/12/12 00.00,0.0
27/12/12 00.30,0.0
27/12/12 01.00,0.0
27/12/12 01.30,0.0
27/12/12 02.00,0.0
27/12/12 02.30,0.0
27/12/12 03.00,0.0
27/12/12 03.30,0.0
27/12/12 04.00,0.0
27/12/12 04.30,0.0
27/12/12 05.00,0.0
27/12/12 05.30,0.0
27/12/12 06.00,0.0
27/12/12 06.30,0.0
27/12/12 07.00,0.0
27/12/12 07.30,0.0
27/12/12 08.00,0.0
27/12/12 08.30,0.0
27/12/12 09.00,0.0
27/12/12 09.30,0.0
27/12/12 10.00,0.0
27/12/12 10.30,0.0
27/12/12 11.00,0.0
27/12/12 11.30,0.0
27/12/12 12.00,0.0
27/12/12 12.30,0.0
27/12/12 13.00,0.0
27/12/12 13.30,0.0
27/12/12 14.00,0.0
27/12/12 14.30,0.0
27/12/12 15.00,0.0
27/12/12 15.30,0.0
27/12/12 16.00,0.0
27/12/12 16.30,0.0
27/12/12 17.00,0.0
27/12/12 17.30,0.0
27/12/12 18.00,0.0
27/12/12 18.30,0.0
27/12/12 19.00,0.0
27/12/12 19.30,0.0
27/12/12 20.00,0.0
27/12/12 20.30,0.0
27/12/12 21.00,0.0
27/12/12 21.30,0.0
27/12/12 22.00,0.0
27/12/12 22.30,0.0
27/12/12 23.00,0.0
27/12/12 23.30,0.0
28/12/12 00.00,0.0
28/12/12 00.30,0.0
28/12/12 01.00,0.0
28/12/12 01.30,0.0
28/12/12 02.00,0.0
28/12/12 02.30,0.0
28/12/12 03.00,0.0
28/12/12 03.30,0.0
28/12/12 04.00,0.0
28/12/12 04.30,0.0
28/12/12 05.00,0.0
28/12/12 05.30,0.0
28/12/12 06.00,0.0
28/12/12 06.30,0.0
28/12/12 07.00,0.0
28/12/12 07.30,0.0
28/12/12 08.00,0.0
28/12/12 08.50,0.0
28/12/12 09.00,0.0
28/12/12 09.30,0.0
28/12/12 10.00,0.0
28/12/12 10.30,0.0
28/12/12 11.00,0.0
28/12/12 11.30,0.0
28/12/12 12.00,0.0
28/12/12 12.30,0.0
28/12/12 13.00,0.0
28/12/12 13.30,0.0
28/12/12 14.00,0.0
28/12/12 14.30,0.0
28/12/12 15.00,0.0
28/12/12 15.30,0.0
28/12/12 16.00,0.0
28/12/12 16.30,0.0
28/12/12 17.00,0.0
28/12/12 17.30,0.0
28/12/12 18.00,0.0
28/12/12 18.30,0.0
28/12/12 19.00,0.0
28/12/12 19.30,0.0
28/12/12 20.00,0.0
28/12/12 20.30,0.0
28/12/12 21.00,0.0
28/12/12 21.30,0.0
28/12/12 22.00,0.0
28/12/12 22.30,0.0
28/12/12 23.00,0.0
28/12/12 23.30,0.0
29/12/12 00.00,0.0
29/12/12 00.30,0.0
29/12/12 01.00,0.0
29/12/12 01.30,0.0
29/12/12 02.00,0.0
29/12/12 02.30,0.0
29/12/12 03.00,0.0
29/12/12 03.30,0.0
29/12/12 04.00,0.0
29/12/12 04.30,0.0
29/12/12 05.00,0.0
29/12/12 05.30,0.0
29/12/12 06.00,0.0
29/12/12 06.30,0.0
29/12/12 07.00,0.0
29/12/12 07.30,0.0
29/12/12 08.00,0.0
29/12/12 08.30,0.0
29/12/12 09.00,0.0
29/12/12 09.30,0.0
29/12/12 10.00,0.0
29/12/12 10.30,0.0
29/12/12 11.00,0.0
29/12/12 11.30,0.0
29/12/12 12.00,0.0
29/12/12 12.30,0.0
29/12/12 13.00,0.0
29/12/12 13.30,0.0
29/12/12 14.00,0.0
29/12/12 14.30,0.0
29/12/12 15.00,0.0
29/12/12 15.30,0.0
29/12/12 16.00,0.0
29/12/12 16.30,0.0
29/12/12 17.00,0.0
29/12/12 17.30,0.0
29/12/12 18.00,0.0
29/12/12 18.30,0.0
29/12/12 19.00,0.0
29/12/12 19.30,0.0
29/12/12 20.00,0.0
29/12/12 20.30,0.0
29/12/12 21.00,0.0
29/12/12 21.30,0.0
29/12/12 22.00,0.0
29/12/12 22.30,0.0
29/12/12 23.00,0.0
29/12/12 23.30,0.0
30/12/12 00.00,0.0
30/12/12 00.30,0.0
30/12/12 01.00,0.0
30/12/12 01.30,0.0
30/12/12 02.00,0.0
30/12/12 02.30,0.0
30/12/12 03.00,0.0
30/12/12 03.30,0.0
30/12/12 04.00,0.0
30/12/12 04.30,0.0
30/12/12 05.00,0.0
30/12/12 05.30,0.0
30/12/12 06.00,0.0
30/12/12 06.30,0.0
30/12/12 07.00,0.0
30/12/12 07.30,0.0
30/12/12 08.00,0.0
30/12/12 08.30,0.0
30/12/12 09.00,0.0
30/12/12 09.30,0.0
30/12/12 10.00,0.0
30/12/12 10.30,0.0
30/12/12 11.00,0.0
30/12/12 11.30,0.0
30/12/12 12.00,0.0
30/12/12 12.30,0.0
30/12/12 13.00,0.0
30/12/12 13.30,0.0
30/12/12 14.00,0.0
30/12/12 14.30,0.0
30/12/12 15.00,0.0
30/12/12 15.30,0.0
30/12/12 16.00,0.0
30/12/12 16.30,0.0
30/12/12 17.00,0.0
30/12/12 17.30,0.0
30/12/12 18.00,0.0
30/12/12 18.30,0.0
30/12/12 19.00,0.0
30/12/12 19.30,0.0
30/12/12 20.00,0.0
30/12/12 20.30,0.0
30/12/12 21.00,0.0
30/12/12 21.30,0.0
30/12/12 22.00,0.0
30/12/12 22.30,0.0
30/12/12 23.00,0.0
30/12/12 23.30,0.0
31/12/12 00.00,0.0
31/12/12 00.30,0.0
31/12/12 01.00,0.0
31/12/12 01.30,0.0
31/12/12 02.00,0.0
31/12/12 02.30,0.0
31/12/12 03.00,0.0
31/12/12 03.30,0.0
31/12/12 04.00,0.0
31/12/12 04.30,0.0
31/12/12 05.00,0.0
31/12/12 05.30,0.0
31/12/12 06.00,0.0
31/12/12 06.30,0.0
31/12/12 07.00,0.0
31/12/12 07.30,0.0
31/12/12 08.00,0.0
31/12/12 08.30,0.0
31/12/12 09.00,0.0
31/12/12 09.30,0.0
31/12/12 10.00,0.0
31/12/12 10.30,0.0
31/12/12 11.00,0.0
31/12/12 11.30,0.0
31/12/12 12.00,0.0
31/12/12 12.30,0.0
31/12/12 13.00,0.0
31/12/12 13.30,0.0
31/12/12 14.00,0.0
31/12/12 14.30,0.0
31/12/12 15.00,0.0
31/12/12 15.30,0.0
31/12/12 16.00,0.0
31/12/12 16.30,0.0
31/12/12 17.00,0.0
31/12/12 17.30,0.0
31/12/12 18.00,0.0
31/12/12 18.30,0.0
31/12/12 19.00,0.0
31/12/12 19.30,0.0
31/12/12 20.00,0.0
31/12/12 20.30,0.0
31/12/12 21.00,0.0
31/12/12 21.30,0.0
